{{1, 0.00018502579284167617, 0.0002707859176456562, 0.0006190774310378921}, 
 {6, 0.00041107726037108546, 0.0004930661797812217, 0.0007085134018571502}, 
 {11, 0.0007963083456888991, 0.0010640274625491866, 0.001753847592900589}, 
 {16, 0.0017267706476066852, 0.0021610084562755424, 0.002704002218668487}, 
 {21, 0.004061131537338697, 0.00495824815379248, 0.0072828777705663756}, 
 {26, 0.008529648024326583, 0.009542068510973894, 0.011050265477140905}, 
 {31, 0.016946065186515025, 0.018423040657895, 0.020247811485383783}, 
 {36, 0.03312864256709134, 0.039455100626676044, 0.04515901141252218}, 
 {41, 0.05691040567007645, 0.06177575709542391, 0.09723125926667427}, 
 {46, 0.09095351052595735, 0.09984292895806444, 0.11485178654505562}, 
 {51, 0.003233643678887121, 0.005524548761330951, 0.007175800759631393}, 
 {56, 0.003932721175566093, 0.00601170921603003, 0.00969682846919259}, 
 {61, 0.004551798606603985, 0.007714250201538041, 0.011843291768854784}, 
 {66, 0.005411696748058871, 0.009062467302419294, 0.015915089981612292}, 
 {71, 0.006557954098834132, 0.010957407578433692, 0.01954299039424853}, 
 {76, 0.006506672005474466, 0.014535608997219578, 0.02967592178537172}, 
 {81, 0.012050471426027836, 0.015417776757217044, 0.02348842952896782}, 
 {86, 0.008662981467061716, 0.014372450503455602, 0.03460556685584973}, 
 {91, 0.012588728277930894, 0.02244533134442042, 0.04701501293539523}, 
 {96, 0.010045136447291443, 0.019619023772726445, 0.0335056685174716}, 
 {101, 0.013584831659349053, 0.022894304344151722, 0.03642013244728816}, 
 {106, 0.016080833707350733, 0.023826707872006726, 0.039618083789196956}, 
 {111, 0.016534577669397064, 0.030656666948856767, 0.05011327188781283}, 
 {116, 0.01486729425008759, 0.036700174370194766, 0.053112658964233}, 
 {121, 0.02021334991864609, 0.03382690065887595, 0.051009682879739796}, 
 {126, 0.016949347240490045, 0.04646227661806032, 0.08583186529794076}, 
 {131, 0.03275941149490174, 0.05280365957690954, 0.08071842520486171}, 
 {136, 0.020160426798298912, 0.05238792281536533, 0.12405261460727353}, 
 {141, 0.031271000017230786, 0.051829626019656544, 0.09061258716930229}, 
 {146, 0.03645500427077274, 0.05779038747843305, 0.11009157751103796}, 
 {151, 0.037080645809760664, 0.07276507999103547, 0.12560953896167298}, 
 {156, 0.03383059186099845, 0.0746240805751474, 0.1571623853640085}, 
 {161, 0.05215183766304629, 0.08439246288064337, 0.19627010976009007}, 
 {166, 0.05565666105161932, 0.080974220182816, 0.16869634354571778}, 
 {171, 0.05022568223645722, 0.09180581166258789, 0.1477716084279864}, 
 {176, 0.05372312100358646, 0.09777380038869389, 0.19481123676819428}, 
 {181, 0.054723737209220275, 0.10254333579232437, 0.19822293187522616}, 
 {186, 0.05606445625801539, 0.10848688440910409, 0.2370738355477625}, 
 {191, 0.06081112681938611, 0.1488704909106118, 0.2378209130838261}, 
 {196, 0.09714346432284252, 0.15267689837925758, 0.24989517940117284}, 
 {201, 0.08508848007259903, 0.1507919704768634, 0.33882981647574684}, 
 {206, 0.09445012877959284, 0.1801799434805048, 0.37533938489385427}, 
 {211, 0.09352664084237197, 0.17081849121672305, 0.23985865834556583}, 
 {216, 0.06234343576897294, 0.19922679259719903, 0.4617616096505515}, 
 {221, 0.11043250086769302, 0.17053214998553312, 0.3770144631913544}, 
 {226, 0.08175965682843638, 0.19545206086030523, 0.30292865881325853}, 
 {231, 0.11805343019768631, 0.23676881223137117, 0.5728181110302449}, 
 {236, 0.09752992617840096, 0.2237161588791943, 0.5692209798736245}, 
 {241, 0.10767106270446171, 0.2585253111121012, 0.5532439411232337}, 
 {246, 0.12290840854023265, 0.27252046108030215, 0.9660028438997693}, 
 {251, 0.18073491752608617, 0.3187274838990697, 0.5740279581767862}, 
 {256, 0.17289244955277913, 0.29297585246123553, 0.7694874006050466}, 
 {261, 0.2489762042881676, 0.386181764471719, 0.9570666314392874}, 
 {266, 0.15093714948689188, 0.3009392709339336, 0.4915392751091488}, 
 {271, 0.1573256675492657, 0.3660653033065221, 0.5222773516121859}, 
 {276, 0.20909022284325976, 0.49088770466415227, 0.8124441538003313}, 
 {281, 0.30120517021962684, 0.509678203959494, 0.9088032072231443}, 
 {286, 0.19357882550057476, 0.528914057704085, 1.2194467441614312}, 
 {291, 0.25030010281034076, 0.4807454221591279, 0.9013410472541926}, 
 {296, 0.3084273299916554, 0.45684510418292446, 0.657230898240737}, 
 {301, 0.3969738641836834, 0.6164486994590721, 0.8756097440900464}}
